Bot #1 Type,Pruning,Depth,Heuristic,Wins,Mean Turn Time,    Stdev Turn Time,Bot #2 Type,Pruning,Depth,Heuristic,Wins,Mean Turn Time, Stdev Turn Time,    Mean # Turns/Match,Stdev # Rounds/Match,Mean Sec/Match, Stdev Sec/Match
MINIMAX,F,1,RATIO,1,0.0047641554098,0.00234370980346,MINIMAX,T,2,RATIO,0,0.00181647164481,0.000878023186098,350.0,0.0,1.14707994461,0.0
MINIMAX,F,1,RATIO,1,0.0687993939515,0.0236849117937,MINIMAX,T,2,VORONOI,0,0.00166867956331,0.000772110666826,316.0,0.0,11.0653820038,0.0
MINIMAX,F,1,RATIO,1,0.0988136589527,0.0457960530042,MINIMAX,T,2,CHAMBER,0,0.00205262502035,0.00101399269352,402.0,0.0,20.175632,0.0
MINIMAX,F,1,RATIO,0,0.0136472384135,0.00782996391956,MINIMAX,T,3,RATIO,1,0.0022866455228,0.00114708406223,461.0,0.0,3.6764819622,0.0
MINIMAX,F,1,RATIO,1,0.16789633967,0.0884796038138,MINIMAX,T,3,VORONOI,0,0.0015154273011,0.00121011354363,258.0,0.0,21.6864070892,0.0
MINIMAX,F,1,RATIO,1,0.2879123627,0.134969596514,MINIMAX,T,3,CHAMBER,0,0.00184514100039,0.0021925180569,316.0,0.0,45.4940321445,0.0
MINIMAX,F,1,RATIO,0,0.0234525399807,0.0165457023861,MINIMAX,T,4,RATIO,1,0.00227526389876,0.00117871795583,461.0,0.0,5.93888497353,0.0
MINIMAX,F,1,RATIO,0,0.357266340824,0.198720827083,MINIMAX,T,4,VORONOI,1,0.00158020313954,0.000752789308865,301.0,0.0,54.1828999519,0.0
MINIMAX,F,1,RATIO,1,0.630867313061,0.341466506317,MINIMAX,T,4,CHAMBER,0,0.00131629420593,0.000616310738822,226.0,0.0,70.8060650826,0.0
MINIMAX,F,1,RATIO,0,0.00244506716212,0.0012516784978,MINIMAX,F,1,RATIO,1,0.00229805213395,0.00116560700526,461.0,0.0,1.09138011932,0.0
MINIMAX,F,1,RATIO,1,0.0201388797405,0.00467795636281,MINIMAX,F,1,VORONOI,0,0.00174341084045,0.000981742104363,324.0,0.0,3.52502799034,0.0
MINIMAX,F,1,RATIO,1,0.036288193294,0.00728722408501,MINIMAX,F,1,CHAMBER,0,0.00112503507863,0.000469439984271,184.0,0.0,3.40585803986,0.0
MINIMAX,F,1,RATIO,0,0.00897156108509,0.00465496185937,MINIMAX,F,2,RATIO,1,0.00229570126429,0.00114758373462,461.0,0.0,2.59847593307,0.0
MINIMAX,F,1,RATIO,1,0.0697784570547,0.0283639324298,MINIMAX,F,2,VORONOI,0,0.00201221874782,0.00100919208441,392.0,0.0,14.0014779568,0.0
MINIMAX,F,1,RATIO,1,0.117676421368,0.0427789419027,MINIMAX,F,2,CHAMBER,0,0.00211667009147,0.00471251693433,332.0,0.0,19.768239975,0.0
MINIMAX,F,1,RATIO,0,0.0200152582936,0.0103679886819,MINIMAX,F,3,RATIO,1,0.00226449133527,0.00114840146845,461.0,0.0,5.14243483543,0.0
MINIMAX,F,1,RATIO,0,0.191610046699,0.0992639079094,MINIMAX,F,3,VORONOI,1,0.0018297958374,0.000892295359144,353.0,0.0,34.2354547977,0.0
MINIMAX,F,1,RATIO,1,0.338659792007,0.155871703673,MINIMAX,F,3,CHAMBER,0,0.00197243990388,0.00355946186757,318.0,0.0,53.8221151829,0.0
MINIMAX,F,1,RATIO,0,0.0461439611592,0.0272489674369,MINIMAX,F,4,RATIO,1,0.00228892143116,0.00115844246916,461.0,0.0,11.1837821007,0.0
MINIMAX,F,1,RATIO,0,0.394084777233,0.335719850016,MINIMAX,F,4,VORONOI,1,0.00206266031033,0.00101616433681,413.0,0.0,81.9987318516,0.0
MINIMAX,F,1,RATIO,1,0.959842896929,0.556218615118,MINIMAX,F,4,CHAMBER,0,0.00121195107988,0.000526515700354,206.0,0.0,98.0289928913,0.0
MINIMAX,F,1,RATIO,0,3.72426850455e-05,0.000216324435373,NAIVE,N/A,N/A,N/A,1,0.00159574073294,0.000675601793296,279.0,0.0,0.225607872009,0.0
MINIMAX,F,1,VORONOI,1,0.000484171367827,0.000175990242504,MINIMAX,T,1,RATIO,0,0.0242912335829,0.00537952651491,44.0,0.0,0.544620037079,0.0
MINIMAX,F,1,VORONOI,1,0.0252684222327,0.00108914208602,MINIMAX,T,1,VORONOI,0,0.0234924554825,0.00521772583994,20.0,0.0,0.462355136871,0.0
MINIMAX,F,1,VORONOI,1,0.0429508156247,0.00282422712985,MINIMAX,T,1,CHAMBER,0,0.025147485733,0.000773949614573,20.0,0.0,0.63805103302,0.0
MINIMAX,F,1,VORONOI,1,0.00130210603986,0.000400696584875,MINIMAX,T,2,RATIO,0,0.0242897380482,0.00509175378886,44.0,0.0,0.561747074127,0.0
MINIMAX,F,1,VORONOI,1,0.0896854400635,0.0125359875373,MINIMAX,T,2,VORONOI,0,0.0231878974221,0.00734099327538,22.0,0.0,1.15194511414,0.0
MINIMAX,F,1,VORONOI,1,0.162166857719,0.0116403615298,MINIMAX,T,2,CHAMBER,0,0.0315839377317,0.0186758460017,22.0,0.0,1.96911001205,0.0
MINIMAX,F,1,VORONOI,1,0.00237348585418,0.000917055405117,MINIMAX,T,3,RATIO,0,0.0221441072576,0.00582274123617,68.0,0.0,0.831275224686,0.0
MINIMAX,F,1,VORONOI,0,0.160981903905,0.126187141951,MINIMAX,T,3,VORONOI,1,0.0220930235726,0.00493775481643,45.0,0.0,4.16657209396,0.0
MINIMAX,F,1,VORONOI,0,0.237871514426,0.190592635266,MINIMAX,T,3,CHAMBER,1,0.0207311405855,0.0070925764055,71.0,0.0,9.26829195023,0.0
MINIMAX,F,1,VORONOI,1,0.00948280925992,0.00637720305098,MINIMAX,T,4,RATIO,0,0.020799779892,0.00520752307776,160.0,0.0,2.41323590279,0.0
MINIMAX,F,1,VORONOI,1,0.636875271797,0.211875039023,MINIMAX,T,4,VORONOI,0,0.0231976509094,0.00741026043605,22.0,0.0,6.62394499779,0.0
MINIMAX,F,1,VORONOI,1,1.07649929523,0.351114928771,MINIMAX,T,4,CHAMBER,0,0.0229287147522,0.00728937188471,22.0,0.0,11.0172288418,0.0
MINIMAX,F,1,VORONOI,1,0.000456253687541,0.00010277188926,MINIMAX,F,1,RATIO,0,0.0245949355039,0.00561204054577,44.0,0.0,0.550696849823,0.0
MINIMAX,F,1,VORONOI,1,0.026680443022,0.00195720659105,MINIMAX,F,1,VORONOI,0,0.0243968009949,0.00273301270116,20.0,0.0,0.484108924866,0.0
MINIMAX,F,1,VORONOI,1,0.0436437659793,0.00430572589408,MINIMAX,F,1,CHAMBER,0,0.0252571344376,0.00107728967574,20.0,0.0,0.645379066467,0.0
MINIMAX,F,1,VORONOI,1,0.00185746238345,0.000458463390584,MINIMAX,F,2,RATIO,0,0.0244142575697,0.00501525830183,44.0,0.0,0.576152086258,0.0
MINIMAX,F,1,VORONOI,1,0.103057199054,0.00327067907234,MINIMAX,F,2,VORONOI,0,0.0276757478714,0.00765100093771,20.0,0.0,1.20429110527,0.0
MINIMAX,F,1,VORONOI,1,0.171983268526,0.00335241752006,MINIMAX,F,2,CHAMBER,0,0.0306962013245,0.0172005293372,20.0,0.0,1.8548309803,0.0
MINIMAX,F,1,VORONOI,1,0.0100478766716,0.00679839055126,MINIMAX,F,3,RATIO,0,0.0184722676569,0.00638557125272,294.0,0.0,4.18262290955,0.0
MINIMAX,F,1,VORONOI,0,0.170923276951,0.115134816345,MINIMAX,F,3,VORONOI,1,0.020787864118,0.00533645105428,151.0,0.0,14.5285871029,0.0
MINIMAX,F,1,VORONOI,1,0.287655553092,0.19566649583,MINIMAX,F,3,CHAMBER,0,0.0192526566085,0.00611154782685,186.0,0.0,28.2549638748,0.0
MINIMAX,F,1,VORONOI,1,0.019836929673,0.0157751353492,MINIMAX,F,4,RATIO,0,0.0187300191799,0.00610645511604,284.0,0.0,5.45688509941,0.0
MINIMAX,F,1,VORONOI,1,0.362553992133,0.313152006725,MINIMAX,F,4,VORONOI,0,0.0191714986623,0.00525574926448,278.0,0.0,52.6974990368,0.0
MINIMAX,F,1,VORONOI,1,0.88713380082,0.486168360422,MINIMAX,F,4,CHAMBER,0,0.0225359813587,0.00579956486506,148.0,0.0,66.4285540581,0.0
MINIMAX,F,1,VORONOI,1,1.69674555461e-05,4.10979200458e-06,NAIVE,N/A,N/A,N/A,0,0.0216905584141,0.005221246419,98.0,0.0,1.06372380257,0.0
MINIMAX,F,1,CHAMBER,1,0.000469945725941,0.000109354339055,MINIMAX,T,1,RATIO,0,0.0394341295416,0.00868088748324,44.0,0.0,0.877450942993,0.0
MINIMAX,F,1,CHAMBER,1,0.025144206153,0.00111167460595,MINIMAX,T,1,VORONOI,0,0.0379356145859,0.0127116300893,20.0,0.0,0.605667829514,0.0
MINIMAX,F,1,CHAMBER,1,0.0421686702304,0.00121227321764,MINIMAX,T,1,CHAMBER,0,0.0422198057175,0.00521706024765,20.0,0.0,0.801733970642,0.0
MINIMAX,F,1,CHAMBER,1,0.00129864329383,0.000362940063718,MINIMAX,T,2,RATIO,0,0.0401244163513,0.0087024472836,44.0,0.0,0.910037994385,0.0
MINIMAX,F,1,CHAMBER,1,0.0874803781509,0.0107289682259,MINIMAX,T,2,VORONOI,0,0.0407209613106,0.0052298989331,22.0,0.0,1.32276177406,0.0
MINIMAX,F,1,CHAMBER,1,0.153371691704,0.0115375707497,MINIMAX,T,2,CHAMBER,0,0.0462705438787,0.0126409747817,22.0,0.0,2.04271006584,0.0
MINIMAX,F,1,CHAMBER,1,0.00283762386867,0.000622604098046,MINIMAX,T,3,RATIO,0,0.0397795005278,0.00877638267355,44.0,0.0,0.934777975082,0.0
MINIMAX,F,1,CHAMBER,1,0.268316459656,0.0597547910118,MINIMAX,T,3,VORONOI,0,0.04036229307,0.0129071731213,22.0,0.0,3.12717103958,0.0
MINIMAX,F,1,CHAMBER,1,0.405268907547,0.130461806024,MINIMAX,T,3,CHAMBER,0,0.0477108088407,0.0165552163079,22.0,0.0,4.5775270462,0.0
MINIMAX,F,1,CHAMBER,1,0.00510816863089,0.00257151950419,MINIMAX,T,4,RATIO,0,0.0370437537923,0.0097775703867,68.0,0.0,1.42810893059,0.0
MINIMAX,F,1,CHAMBER,1,0.374981392675,0.222358522339,MINIMAX,T,4,VORONOI,0,0.0394947528839,0.0207718603141,136.0,0.0,27.8095138073,0.0
MINIMAX,F,1,CHAMBER,1,0.652975092763,0.586142714637,MINIMAX,T,4,CHAMBER,0,0.0442034701506,0.0402997954995,48.0,0.0,16.0793509483,0.0
MINIMAX,F,1,CHAMBER,1,0.000499055499122,0.000108390691098,MINIMAX,F,1,RATIO,0,0.0404737537557,0.00890965106989,44.0,0.0,0.900938034058,0.0
MINIMAX,F,1,CHAMBER,1,0.0256368584103,0.00177762351396,MINIMAX,F,1,VORONOI,0,0.0400716781616,0.0080884609361,20.0,0.0,0.631459951401,0.0
MINIMAX,F,1,CHAMBER,1,0.0431007014381,0.00226687935352,MINIMAX,F,1,CHAMBER,0,0.0413285732269,0.00507732004738,20.0,0.0,0.801207065582,0.0
MINIMAX,F,1,CHAMBER,1,0.00189691498166,0.000488171906611,MINIMAX,F,2,RATIO,0,0.0406948761507,0.0088215752497,44.0,0.0,0.935158014297,0.0
MINIMAX,F,1,CHAMBER,1,0.100125895606,0.0012982519256,MINIMAX,F,2,VORONOI,0,0.0426727771759,0.00322723455639,20.0,0.0,1.32787799835,0.0
MINIMAX,F,1,CHAMBER,1,0.170926358965,0.00586321638254,MINIMAX,F,2,CHAMBER,0,0.0463916778564,0.0133811465486,20.0,0.0,2.00227594376,0.0
MINIMAX,F,1,CHAMBER,1,0.00819929140919,0.00489670884048,MINIMAX,F,3,RATIO,0,0.0328611725959,0.00969763287021,214.0,0.0,4.38542890549,0.0
MINIMAX,F,1,CHAMBER,1,0.179041929734,0.115486760729,MINIMAX,F,3,VORONOI,0,0.0333454639097,0.0096671992715,158.0,0.0,16.599684,0.0
MINIMAX,F,1,CHAMBER,1,0.314308646146,0.19087072342,MINIMAX,F,3,CHAMBER,0,0.034071875173,0.00916038309113,172.0,0.0,29.6465499401,0.0
MINIMAX,F,1,CHAMBER,1,0.0179193897067,0.0122817689906,MINIMAX,F,4,RATIO,0,0.0333155783537,0.00968188223278,214.0,0.0,5.46438980103,0.0
MINIMAX,F,1,CHAMBER,0,0.404007027848,0.303314940962,MINIMAX,F,4,VORONOI,1,0.0282674006053,0.00937607602168,395.0,0.0,85.5341050625,0.0
MINIMAX,F,1,CHAMBER,1,0.583621544413,0.493048206836,MINIMAX,F,4,CHAMBER,0,0.0277175950299,0.0100720682844,406.0,0.0,123.518559933,0.0
MINIMAX,F,1,CHAMBER,1,1.79757674535e-05,3.0321289897e-06,NAIVE,N/A,N/A,N/A,0,0.0362728761167,0.00916381692884,98.0,0.0,1.77830004692,0.0
MINIMAX,F,2,RATIO,0,0.0024299002313,0.00126834708906,MINIMAX,T,1,RATIO,1,0.00866636751,0.00452795104793,461.0,0.0,2.54623699188,0.0
MINIMAX,F,2,RATIO,0,0.0198143992508,0.00498870835433,MINIMAX,T,1,VORONOI,1,0.00602970320798,0.00288602836008,341.0,0.0,4.40752291679,0.0
MINIMAX,F,2,RATIO,1,0.036249600924,0.00761536597158,MINIMAX,T,1,CHAMBER,0,0.00412392875423,0.00181366974797,184.0,0.0,3.67824912071,0.0
MINIMAX,F,2,RATIO,0,0.00653765743894,0.0037246895887,MINIMAX,T,2,RATIO,1,0.00852051545015,0.00449295951847,465.0,0.0,3.4918320179,0.0
MINIMAX,F,2,RATIO,1,0.0678055049306,0.0245387837923,MINIMAX,T,2,VORONOI,0,0.00600064979805,0.00266486075153,364.0,0.0,13.365156889,0.0
MINIMAX,F,2,RATIO,1,0.108989780089,0.0420999588726,MINIMAX,T,2,CHAMBER,0,0.00643730442426,0.00362271945785,342.0,0.0,19.6293141842,0.0
MINIMAX,F,2,RATIO,0,0.0130105221525,0.0070846449001,MINIMAX,T,3,RATIO,1,0.00829728990154,0.00436427155895,469.0,0.0,4.99106478691,0.0
MINIMAX,F,2,RATIO,0,0.151449624558,0.0925071527063,MINIMAX,T,3,VORONOI,1,0.00540643895166,0.00218812283542,341.0,0.0,26.8118479252,0.0
MINIMAX,F,2,RATIO,1,0.29573148849,0.127843184214,MINIMAX,T,3,CHAMBER,0,0.00552311738332,0.0024663678467,300.0,0.0,44.8927030563,0.0
MINIMAX,F,2,RATIO,0,0.013345940693,0.00736394715054,MINIMAX,T,4,RATIO,1,0.00532536473993,0.00245813259579,295.0,0.0,2.75293779373,0.0
MINIMAX,F,2,RATIO,1,0.387121058646,0.227509909234,MINIMAX,T,4,VORONOI,0,0.00396828370936,0.00166118835112,170.0,0.0,32.8556070328,0.0
MINIMAX,F,2,RATIO,1,0.608200454244,0.403657526811,MINIMAX,T,4,CHAMBER,0,0.00428461102606,0.00189227642455,206.0,0.0,62.4779450893,0.0
MINIMAX,F,2,RATIO,0,0.00247447315233,0.00131376016193,MINIMAX,F,1,RATIO,1,0.00870167636455,0.00458294606018,461.0,0.0,2.56462693214,0.0
MINIMAX,F,2,RATIO,0,0.0197906856648,0.00503299573677,MINIMAX,F,1,VORONOI,1,0.00597066709981,0.00283102163786,341.0,0.0,4.39350295067,0.0
MINIMAX,F,2,RATIO,1,0.0362723607283,0.00758938831414,MINIMAX,F,1,CHAMBER,0,0.00421387216319,0.00185234270253,184.0,0.0,3.68858909607,0.0
MINIMAX,F,2,RATIO,0,0.00888282912118,0.00454770911465,MINIMAX,F,2,RATIO,1,0.0085620630256,0.00442461807249,461.0,0.0,4.01298904419,0.0
MINIMAX,F,2,RATIO,1,0.0700210607969,0.0287079856272,MINIMAX,F,2,VORONOI,0,0.00642979996545,0.00298856570953,392.0,0.0,14.9146370888,0.0
MINIMAX,F,2,RATIO,0,0.109631746863,0.0454976415401,MINIMAX,F,2,CHAMBER,1,0.00687462992784,0.00360044364769,413.0,0.0,24.1033899784,0.0
MINIMAX,F,2,RATIO,0,0.0202323337654,0.0105250579689,MINIMAX,F,3,RATIO,1,0.0086967736873,0.00457936977744,461.0,0.0,6.6655831337,0.0
MINIMAX,F,2,RATIO,0,0.17541286541,0.110550486952,MINIMAX,F,3,VORONOI,1,0.00537635306635,0.00216822784471,341.0,0.0,30.9044599533,0.0
MINIMAX,F,2,RATIO,1,0.338448669337,0.156661993226,MINIMAX,F,3,CHAMBER,0,0.00607990768721,0.00405171808075,318.0,0.0,54.4418489933,0.0
MINIMAX,F,2,RATIO,0,0.0484071301006,0.0285377609803,MINIMAX,F,4,RATIO,1,0.00863703362485,0.00465658804996,473.0,0.0,13.5025789738,0.0
MINIMAX,F,2,RATIO,1,0.650439306446,0.33442050985,MINIMAX,F,4,VORONOI,0,0.00410902628335,0.00181694397635,186.0,0.0,60.2227170467,0.0
MINIMAX,F,2,RATIO,1,0.958499099694,0.555163900254,MINIMAX,F,4,CHAMBER,0,0.00442746079084,0.00198950754467,206.0,0.0,98.2231259346,0.0
MINIMAX,F,2,RATIO,0,3.77633354881e-05,0.000258753333604,NAIVE,N/A,N/A,N/A,1,0.00712121189187,0.0044452140771,439.0,0.0,1.56101202965,0.0
MINIMAX,F,2,VORONOI,1,0.00102895956773,0.000426662120292,MINIMAX,T,1,RATIO,0,0.0766613513609,0.0325854283994,158.0,0.0,6.13661789894,0.0
MINIMAX,F,2,VORONOI,0,0.0211706876755,0.00643739234017,MINIMAX,T,1,VORONOI,1,0.0834016137653,0.0219582882039,39.0,0.0,1.92467594147,0.0
MINIMAX,F,2,VORONOI,0,0.035514652729,0.0109720488228,MINIMAX,T,1,CHAMBER,1,0.0826176272498,0.0222774098181,39.0,0.0,2.19744300842,0.0
MINIMAX,F,2,VORONOI,0,0.00225448902742,0.00149366253631,MINIMAX,T,2,RATIO,1,0.0784891647629,0.0262984518522,161.0,0.0,6.38337802887,0.0
MINIMAX,F,2,VORONOI,1,0.0677361857031,0.0239790403751,MINIMAX,T,2,VORONOI,0,0.0729152475085,0.0293389813931,196.0,0.0,13.7162561417,0.0
MINIMAX,F,2,VORONOI,0,0.094860576448,0.0432303105791,MINIMAX,T,2,CHAMBER,1,0.0611979961395,0.0302037298473,293.0,0.0,22.8184399605,0.0
MINIMAX,F,2,VORONOI,1,0.0110592352377,0.00784898575288,MINIMAX,T,3,RATIO,0,0.0583546853835,0.0295128540957,372.0,0.0,12.9001970291,0.0
MINIMAX,F,2,VORONOI,1,0.135927992638,0.0831546031307,MINIMAX,T,3,VORONOI,0,0.0700484395027,0.0247285515907,200.0,0.0,20.4618711472,0.0
MINIMAX,F,2,VORONOI,1,0.276679054896,0.163010346545,MINIMAX,T,3,CHAMBER,0,0.076092434966,0.0243658608835,92.0,0.0,15.9508860111,0.0
MINIMAX,F,2,VORONOI,1,0.0117186769709,0.00956836450455,MINIMAX,T,4,RATIO,0,0.0685185045004,0.0239513571628,224.0,0.0,8.97505402565,0.0
MINIMAX,F,2,VORONOI,1,0.33062816116,0.211319940189,MINIMAX,T,4,VORONOI,0,0.0700369237739,0.0253301571456,214.0,0.0,42.5407040119,0.0
MINIMAX,F,2,VORONOI,1,0.488139849443,0.368346503533,MINIMAX,T,4,CHAMBER,0,0.0689036923906,0.0275571255263,184.0,0.0,50.7600250244,0.0
MINIMAX,F,2,VORONOI,1,0.00101950535407,0.000441926289064,MINIMAX,F,1,RATIO,0,0.0764234156548,0.0326109870551,158.0,0.0,6.11708188057,0.0
MINIMAX,F,2,VORONOI,0,0.0211047649384,0.00618029587109,MINIMAX,F,1,VORONOI,1,0.0826552708944,0.0221451527414,39.0,0.0,1.90992188454,0.0
MINIMAX,F,2,VORONOI,0,0.0355484485626,0.0103762389119,MINIMAX,F,1,CHAMBER,1,0.0838557084401,0.0224691547275,39.0,0.0,2.22040700912,0.0
MINIMAX,F,2,VORONOI,1,0.00377175734215,0.0017843976086,MINIMAX,F,2,RATIO,0,0.0769345809002,0.028640451888,196.0,0.0,7.90558385849,0.0
MINIMAX,F,2,VORONOI,1,0.0859700549733,0.0199438093634,MINIMAX,F,2,VORONOI,0,0.0712283175925,0.0373646449361,46.0,0.0,3.52963209152,0.0
MINIMAX,F,2,VORONOI,0,0.14436416626,0.0459672062224,MINIMAX,F,2,CHAMBER,1,0.0900174909168,0.0153805197391,39.0,0.0,4.50762701035,0.0
MINIMAX,F,2,VORONOI,0,0.0100440700849,0.00590802776996,MINIMAX,F,3,RATIO,1,0.0671977269447,0.0267842026769,239.0,0.0,9.13479113579,0.0
MINIMAX,F,2,VORONOI,1,0.171548967931,0.0981219213211,MINIMAX,F,3,VORONOI,0,0.0665341359598,0.0253416015688,270.0,0.0,31.9698710442,0.0
MINIMAX,F,2,VORONOI,0,0.368044246707,0.13648493437,MINIMAX,F,3,CHAMBER,1,0.0741336519068,0.0273668374079,113.0,0.0,25.0559790134,0.0
MINIMAX,F,2,VORONOI,0,0.0294912120923,0.0216974615082,MINIMAX,F,4,RATIO,1,0.0611882587959,0.0277182990913,293.0,0.0,13.2077381611,0.0
MINIMAX,F,2,VORONOI,1,0.499298699971,0.296132311058,MINIMAX,F,4,VORONOI,0,0.0673166768164,0.0292487090259,234.0,0.0,65.7948989868,0.0
MINIMAX,F,2,VORONOI,0,1.074515903,0.618435017583,MINIMAX,F,4,CHAMBER,1,0.0830281178157,0.02238168887,39.0,0.0,22.9848570824,0.0
MINIMAX,F,2,VORONOI,0,0.000124436000298,0.00112922930819,NAIVE,N/A,N/A,N/A,1,0.0687445924993,0.0193480122923,231.0,0.0,7.85146594048,0.0
MINIMAX,F,2,CHAMBER,1,0.0009815328651,0.000429533635605,MINIMAX,T,1,RATIO,0,0.12057436329,0.0520786551859,146.0,0.0,8.87271499634,0.0
MINIMAX,F,2,CHAMBER,0,0.0207054376602,0.00597897271919,MINIMAX,T,1,VORONOI,1,0.139248159197,0.0370849163352,39.0,0.0,2.92060399055,0.0
MINIMAX,F,2,CHAMBER,0,0.0352137207985,0.0106374695647,MINIMAX,T,1,CHAMBER,1,0.13939095868,0.0374501306278,39.0,0.0,3.21334385872,0.0
MINIMAX,F,2,CHAMBER,0,0.00386779469655,0.00244849821216,MINIMAX,T,2,RATIO,1,0.0976342335912,0.0546580817613,265.0,0.0,13.3047158718,0.0
MINIMAX,F,2,CHAMBER,1,0.064548405734,0.028436817865,MINIMAX,T,2,VORONOI,0,0.117112999377,0.0572669202492,46.0,0.0,4.11370301247,0.0
MINIMAX,F,2,CHAMBER,0,0.108309237853,0.0604572290895,MINIMAX,T,2,CHAMBER,1,0.132882152285,0.0474359964219,45.0,0.0,5.28166794777,0.0
MINIMAX,F,2,CHAMBER,1,0.00571056534262,0.00319649175853,MINIMAX,T,3,RATIO,0,0.115715539733,0.0417681184279,172.0,0.0,10.4370698929,0.0
MINIMAX,F,2,CHAMBER,1,0.121583702184,0.0813926352092,MINIMAX,T,3,VORONOI,0,0.0849271674951,0.0474692460581,240.0,0.0,24.659924984,0.0
MINIMAX,F,2,CHAMBER,0,0.232062066303,0.145869422947,MINIMAX,T,3,CHAMBER,1,0.113207524473,0.0447945105269,135.0,0.0,23.2520279884,0.0
MINIMAX,F,2,CHAMBER,1,0.00997159252428,0.00686565936417,MINIMAX,T,4,RATIO,0,0.120619574109,0.0426490959497,148.0,0.0,9.6538939476,0.0
MINIMAX,F,2,CHAMBER,1,0.365646082163,0.264027954153,MINIMAX,T,4,VORONOI,0,0.116443122306,0.0526138797718,82.0,0.0,19.4000818729,0.0
MINIMAX,F,2,CHAMBER,1,0.625402241945,0.537172608731,MINIMAX,T,4,CHAMBER,0,0.126604576111,0.0509734291608,50.0,0.0,18.1748170853,0.0
MINIMAX,F,2,CHAMBER,1,0.000963389873505,0.0003894229988,MINIMAX,F,1,RATIO,0,0.120397244414,0.0521329092907,146.0,0.0,8.85849094391,0.0
MINIMAX,F,2,CHAMBER,0,0.0211402177811,0.00632049554451,MINIMAX,F,1,VORONOI,1,0.139442112711,0.037688692302,39.0,0.0,2.93279409409,0.0
MINIMAX,F,2,CHAMBER,0,0.035077214241,0.0101980171277,MINIMAX,F,1,CHAMBER,1,0.139243748453,0.0374062544521,39.0,0.0,3.20796012878,0.0
MINIMAX,F,2,CHAMBER,1,0.00394113189296,0.00191245279184,MINIMAX,F,2,RATIO,0,0.125502422452,0.0442411569788,192.0,0.0,12.4227890968,0.0
MINIMAX,F,2,CHAMBER,0,0.0758737564087,0.0309873670018,MINIMAX,F,2,VORONOI,1,0.139533268081,0.0384346358619,39.0,0.0,4.02911996841,0.0
MINIMAX,F,2,CHAMBER,0,0.142608618736,0.0454634169243,MINIMAX,F,2,CHAMBER,1,0.150513503287,0.0248117961787,39.0,0.0,5.56145191193,0.0
MINIMAX,F,2,CHAMBER,1,0.0183428229159,0.0111785618984,MINIMAX,F,3,RATIO,0,0.0793229341507,0.0468920306285,476.0,0.0,23.2264769077,0.0
MINIMAX,F,2,CHAMBER,1,0.184206406275,0.110803644719,MINIMAX,F,3,VORONOI,0,0.104677708525,0.0536399959308,152.0,0.0,21.7711119652,0.0
MINIMAX,F,2,CHAMBER,0,0.344277321538,0.14635274562,MINIMAX,F,3,CHAMBER,1,0.115891970597,0.0457017004631,157.0,0.0,36.1217269897,0.0
MINIMAX,F,2,CHAMBER,1,0.0285235907407,0.0220739122555,MINIMAX,F,4,RATIO,0,0.096225810051,0.0480297114907,300.0,0.0,18.6841371059,0.0
MINIMAX,F,2,CHAMBER,1,0.464394413907,0.338234842938,MINIMAX,F,4,VORONOI,0,0.115418471609,0.0431641926069,140.0,0.0,40.1226320267,0.0
MINIMAX,F,2,CHAMBER,0,1.07104830742,0.617812487897,MINIMAX,F,4,CHAMBER,1,0.140264378654,0.0393179921291,39.0,0.0,23.945759058,0.0
MINIMAX,F,2,CHAMBER,0,3.87947810324e-05,0.00023303331162,NAIVE,N/A,N/A,N/A,1,0.0860892724991,0.0456747918343,303.0,0.0,12.9194920063,0.0
MINIMAX,F,3,RATIO,0,0.00279495698303,0.00149458016162,MINIMAX,T,1,RATIO,1,0.0225273765119,0.0102519674403,535.0,0.0,6.7417318821,0.0
MINIMAX,F,3,RATIO,1,0.0169208144667,0.00650759679456,MINIMAX,T,1,VORONOI,0,0.0139077111046,0.00755050225796,404.0,0.0,6.21071410179,0.0
MINIMAX,F,3,RATIO,1,0.0261182301449,0.010607953477,MINIMAX,T,1,CHAMBER,0,0.0149454723501,0.00746065992165,426.0,0.0,8.72075796127,0.0
MINIMAX,F,3,RATIO,0,0.00797758618397,0.00422936993482,MINIMAX,T,2,RATIO,1,0.0216470858208,0.0107644135614,535.0,0.0,7.89653205872,0.0
MINIMAX,F,3,RATIO,0,0.0578776280814,0.0272448856019,MINIMAX,T,2,VORONOI,1,0.0102661435849,0.00469160135529,217.0,0.0,7.40729188919,0.0
MINIMAX,F,3,RATIO,1,0.114958278835,0.0416354222876,MINIMAX,T,2,CHAMBER,0,0.00759224158067,0.00327918175331,130.0,0.0,7.85092997551,0.0
MINIMAX,F,3,RATIO,1,0.0149342509789,0.00762605751877,MINIMAX,T,3,RATIO,0,0.0163186146663,0.00804566838481,494.0,0.0,7.70488715172,0.0
MINIMAX,F,3,RATIO,1,0.134574700708,0.0860092643268,MINIMAX,T,3,VORONOI,0,0.011860432268,0.00541420896956,294.0,0.0,21.3916270733,0.0
MINIMAX,F,3,RATIO,0,0.183683346097,0.140397873821,MINIMAX,T,3,CHAMBER,1,0.014213861771,0.00739270658929,415.0,0.0,41.134552002,0.0
MINIMAX,F,3,RATIO,0,0.0273145931738,0.0166646522747,MINIMAX,T,4,RATIO,1,0.0191177974886,0.0103763863356,539.0,0.0,12.4989790916,0.0
